trp_rich_mujik_swd_pl|平 民　
trp_pure_mujik_swd|平 民　
trp_pure_mujik_swd_pl|平 民　
trp_rich_baba_ukr|平 民　
trp_rich_baba_ukr_pl|平 民　
trp_pure_baba_ukr|平 民　
trp_pure_baba_ukr_pl|平 民　
trp_rich_mujik_ukr|平 民　
trp_rich_mujik_ukr_pl|平 民　
trp_pure_mujik_ukr|平 民　
trp_pure_mujik_ukr_pl|平 民　
trp_spy_walker_1|市 民　
trp_spy_walker_1_pl|市 民　
trp_spy_walker_2|市 民　
trp_spy_walker_2_pl|市 民　
trp_tournament_master|競 技 場 老 板　
trp_tournament_master_pl|競 技 場 老 板　
trp_trainer|教 練　
trp_trainer_pl|教 練　
trp_constable_hareck|治 安 官 哈 瑞 克　
trp_constable_hareck_pl|治 安 官 哈 瑞 克　
trp_ramun_the_slave_trader|奴 隸 販 子 拉 蒙　
trp_ramun_the_slave_trader_pl|奴 隸 販 子 拉 蒙　
trp_guide|機 靈 鬼 吉 米　
trp_guide_pl|機 靈 鬼 吉 米　
trp_xerina|謝 瑞 娜　
trp_xerina_pl|謝 瑞 娜　
trp_dranton|德 朗 頓　
trp_dranton_pl|德 朗 頓　
trp_kradus|喀 拉 杜 斯　
trp_kradus_pl|喀 拉 杜 斯　
trp_tutorial_trainer|訓 練 場 教 練　
trp_tutorial_trainer_pl|訓 練 場 教 練　
trp_galeas|蓋 裡 阿 斯　
trp_galeas_pl|蓋 裡 阿 斯　
trp_farmer_from_bandit_village|農 民　
trp_farmer_from_bandit_village_pl|農 民　
trp_trainer_1|教 練　
trp_trainer_1_pl|教 練　
trp_trainer_2|教 練　
trp_trainer_2_pl|教 練　
trp_trainer_3|教 練　
trp_trainer_3_pl|教 練　
trp_trainer_4|教 練　
trp_trainer_4_pl|教 練　
trp_trainer_5|教 練　
trp_trainer_5_pl|教 練　
trp_ransom_broker_1|奴 隸 販 子　
trp_ransom_broker_1_pl|奴 隸 販 子　
trp_ransom_broker_2|奴 隸 販 子　
trp_ransom_broker_2_pl|奴 隸 販 子　
trp_ransom_broker_3|奴 隸 販 子　
trp_ransom_broker_3_pl|奴 隸 販 子　
trp_ransom_broker_4|奴 隸 販 子　
trp_ransom_broker_4_pl|奴 隸 販 子　
trp_ransom_broker_5|奴 隸 販 子　
trp_ransom_broker_5_pl|奴 隸 販 子　
trp_ransom_broker_6|奴 隸 販 子　
trp_ransom_broker_6_pl|奴 隸 販 子　
trp_ransom_broker_7|奴 隸 販 子　
trp_ransom_broker_7_pl|奴 隸 販 子　
trp_ransom_broker_8|奴 隸 販 子　
trp_ransom_broker_8_pl|奴 隸 販 子　
trp_ransom_broker_9|奴 隸 販 子　
trp_ransom_broker_9_pl|奴 隸 販 子　
trp_ransom_broker_10|奴 隸 販 子　
trp_ransom_broker_10_pl|奴 隸 販 子　
trp_tavern_traveler_1|旅 行 者　
trp_tavern_traveler_1_pl|旅 行 者　
trp_tavern_traveler_2|旅 行 者　
trp_tavern_traveler_2_pl|旅 行 者　
trp_tavern_traveler_3|旅 行 者　
trp_tavern_traveler_3_pl|旅 行 者　
trp_tavern_traveler_4|旅 行 者　
trp_tavern_traveler_4_pl|旅 行 者　
trp_tavern_traveler_5|旅 行 者　
trp_tavern_traveler_5_pl|旅 行 者　
trp_tavern_traveler_6|旅 行 者　
trp_tavern_traveler_6_pl|旅 行 者　
trp_tavern_traveler_7|旅 行 者　
trp_tavern_traveler_7_pl|旅 行 者　
trp_tavern_traveler_8|旅 行 者　
trp_tavern_traveler_8_pl|旅 行 者　
trp_tavern_traveler_9|旅 行 者　
trp_tavern_traveler_9_pl|旅 行 者　
trp_tavern_traveler_10|旅 行 者　
trp_tavern_traveler_10_pl|旅 行 者　
trp_tavern_bookseller_1|書 籍 商 人　
trp_tavern_bookseller_1_pl|書 籍 商 人　
trp_tavern_bookseller_2|書 籍 商 人　
trp_tavern_bookseller_2_pl|書 籍 商 人　
trp_tavern_minstrel_1|游 吟 詩 人　
trp_tavern_minstrel_1_pl|游 吟 詩 人　
trp_npc1|扎 格 沃 巴 上 校　
trp_npc1_pl|扎 格 沃 巴 上 校　
trp_npc2|采 佩 什　
trp_npc2_pl|采 佩 什　
trp_npc3|斯 帕 索 庫 科 茨 基 神 父　
trp_npc3_pl|斯 帕 索 庫 科 茨 基 神 父　
trp_npc4|馬 麥　
trp_npc4_pl|馬 麥　
trp_npc5|卡 爾 松　
trp_npc5_pl|卡 爾 松　
trp_npc6|費 多 特　
trp_npc6_pl|費 多 特　
trp_npc7|葉 利 謝 伊　
trp_npc7_pl|葉 利 謝 伊　
trp_npc8|巴 希 特　
trp_npc8_pl|巴 希 特　
trp_npc9|阿 爾 吉 爾 達 斯　
trp_npc9_pl|阿 爾 吉 爾 達 斯　
trp_npc10|維 克 多 · 德 · 拉 布 斯 卡 多　
trp_npc10_pl|維 克 多 · 德 · 拉 布 斯 卡 多　
trp_npc11|那 海　
trp_npc11_pl|那 海　
trp_npc12|薩 拉 本　
trp_npc12_pl|薩 拉 本　
trp_npc13|奧 克 薩 娜　
trp_npc13_pl|奧 克 薩 娜　
trp_npc14|英 格 麗　
trp_npc14_pl|英 格 麗　
trp_npc15|瓦 爾 瓦 拉　
trp_npc15_pl|瓦 爾 瓦 拉　
trp_npc16|法 蒂 瑪　
trp_npc16_pl|法 蒂 瑪　
trp_kingdom_heroes_including_player_begin|list heroes, including the player　
trp_kingdom_heroes_including_player_begin_pl|list heroes, including players　
trp_kingdom_1_lord|揚 · 卡 齊 米 日 國 王　
trp_kingdom_1_lord_pl|揚 · 卡 齊 米 日 國 王　
trp_kingdom_2_lord|沙 皇 阿 列 克 謝 · 米 哈 伊 洛 維 奇　
trp_kingdom_2_lord_pl|沙 皇 阿 列 克 謝 · 米 哈 伊 洛 維 奇　
trp_kingdom_3_lord|伊 斯 蘭 · 格 萊 伊 可 汗　
trp_kingdom_3_lord_pl|伊 斯 蘭 · 格 萊 伊 可 汗　
trp_kingdom_4_lord|卡 爾 · 古 斯 塔 夫 國 王　
trp_kingdom_4_lord_pl|卡 爾 · 古 斯 塔 夫 國 王　
trp_kingdom_5_lord|波 格 丹 · 赫 梅 利 尼 茨 基 酋 長　
trp_kingdom_5_lord_pl|波 格 丹 · 赫 梅 利 尼 茨 基 酋 長　
trp_knight_1_1|安 傑 伊 · 克 米 齊 茨 上 校　
trp_knight_1_1_pl|安 傑 伊 · 克 米 齊 茨 上 校　
trp_knight_1_2|米 哈 烏 · 沃 洛 德 耶 夫 斯 基 上 校　
trp_knight_1_2_pl|米 哈 烏 · 沃 洛 德 耶 夫 斯 基 上 校　
trp_knight_1_3|揚 · 斯 克 熱 杜 斯 基 上 校　
trp_knight_1_3_pl|揚 · 斯 克 熱 杜 斯 基 上 校　
trp_knight_1_4|亞 歷 山 大 · 奧 金 斯 基 將 軍　
trp_knight_1_4_pl|亞 歷 山 大 · 奧 金 斯 基 將 軍　
trp_knight_1_5|斯 坦 尼 斯 瓦 夫 · 利 安 茨 科 隆 斯 基 將 軍　
trp_knight_1_5_pl|斯 坦 尼 斯 瓦 夫 · 利 安 茨 科 隆 斯 基 將 軍　
trp_knight_1_6|費 奧 多 · 奧 布 霍 維 奇 將 軍　
trp_knight_1_6_pl|費 奧 多 · 奧 布 霍 維 奇 將 軍　
trp_knight_1_7|卡 西 米 爾 · 特 什 克 維 奇 伯 爵　
trp_knight_1_7_pl|卡 西 米 爾 · 特 什 克 維 奇 伯 爵　
trp_knight_1_8|亞 努 什 · 基 什 卡 將 軍　
trp_knight_1_8_pl|亞 努 什 · 基 什 卡 將 軍　
trp_knight_1_9|帕 維 爾 · 薩 佩 加 將 軍　
trp_knight_1_9_pl|帕 維 爾 · 薩 佩 加 將 軍　
trp_knight_1_10|耶 日 · 哈 列 茨 基 上 校　
trp_knight_1_10_pl|耶 日 · 哈 列 茨 基 上 校　
trp_knight_1_11|揚 · 澤 諾 維 奇 上 校　
trp_knight_1_11_pl|揚 · 澤 諾 維 奇 上 校　
trp_knight_1_12|揚 · 扎 莫 伊 斯 基 將 軍　
trp_knight_1_12_pl|揚 · 扎 莫 伊 斯 基 將 軍　
trp_knight_1_13|西 格 蒙 德 · 斯 魯 什 卡 少 尉　
trp_knight_1_13_pl|西 格 蒙 德 · 斯 魯 什 卡 少 尉　
trp_knight_1_14|揚 · 索 別 斯 基 將 軍　
trp_knight_1_14_pl|揚 · 索 別 斯 基 將 軍　
trp_knight_1_15|斯 坦 尼 斯 瓦 夫 · 波 托 茨 基 將 軍　
trp_knight_1_15_pl|斯 坦 尼 斯 瓦 夫 · 波 托 茨 基 將 軍　
trp_knight_1_16|斯 特 凡 · 恰 爾 涅 茨 基 將 軍　
trp_knight_1_16_pl|斯 特 凡 · 恰 爾 涅 茨 基 將 軍　
trp_knight_1_17|克 日 什 托 夫 · 格 日 穆 托 夫 斯 基 將 軍　
trp_knight_1_17_pl|克 日 什 托 夫 · 格 日 穆 托 夫 斯 基 將 軍　
trp_knight_1_18|亞 歷 山 大 · 卡 西 米 爾 上 校　
trp_knight_1_18_pl|亞 歷 山 大 · 卡 西 米 爾 上 校　
trp_knight_1_19|博 古 斯 拉 夫 · 涅 斯 維 日 斯 基 親 王　
trp_knight_1_19_pl|博 古 斯 拉 夫 · 涅 斯 維 日 斯 基 親 王　
trp_knight_1_20|米 哈 烏 · 維 什 涅 夫 茨 基 親 王　
trp_knight_1_20_pl|米 哈 烏 · 維 什 涅 夫 茨 基 親 王　
trp_knight_2_1|尤 裡 · 布 伊 諾 索 夫 -羅 斯 托 夫 斯 基 將 軍　
trp_knight_2_1_pl|尤 裡 · 布 伊 諾 索 夫 -羅 斯 托 夫 斯 基 將 軍　
trp_knight_2_2|伊 凡 · 松 佐 夫 -扎 謝 金 親 王　
trp_knight_2_2_pl|伊 凡 · 松 佐 夫 -扎 謝 金 親 王　
trp_knight_2_3|謝 苗 · 普 羅 佐 羅 夫 斯 基 親 王　
trp_knight_2_3_pl|謝 苗 · 普 羅 佐 羅 夫 斯 基 親 王　
trp_knight_2_4|謝 苗 · 拉 赫 曼 寧 將 軍　
trp_knight_2_4_pl|謝 苗 · 拉 赫 曼 寧 將 軍　
trp_knight_2_5|鮑 裡 斯 · 列 普 寧 -奧 博 萊 夫 斯 基 將 軍　
trp_knight_2_5_pl|鮑 裡 斯 · 列 普 寧 -奧 博 萊 夫 斯 基 將 軍　
trp_knight_2_6|費 奧 多 · 沃 爾 孔 斯 基 將 軍　
trp_knight_2_6_pl|費 奧 多 · 沃 爾 孔 斯 基 將 軍　
trp_knight_2_7|瑙 姆 · 瓦 西 裡 耶 夫 首 領　
trp_knight_2_7_pl|瑙 姆 · 瓦 西 裡 耶 夫 首 領　
trp_knight_2_8|阿 裡 克 謝 · 沃 羅 滕 斯 基 波 耶　
trp_knight_2_8_pl|阿 裡 克 謝 · 沃 羅 滕 斯 基 波 耶　
trp_knight_2_9|雅 科 夫 · 切 爾 卡 斯 基 親 王　
trp_knight_2_9_pl|雅 科 夫 · 切 爾 卡 斯 基 親 王　
trp_knight_2_10|阿 裡 克 謝 · 特 魯 別 茨 科 伊 親 王　
trp_knight_2_10_pl|阿 裡 克 謝 · 特 魯 別 茨 科 伊 親 王　
trp_knight_2_11|瓦 西 裡 · 布 圖 爾 林 將 軍　
trp_knight_2_11_pl|瓦 西 裡 · 布 圖 爾 林 將 軍　
trp_knight_2_12|瓦 西 裡 · 捨 烈 梅 捷 夫 波 耶　
trp_knight_2_12_pl|瓦 西 裡 · 捨 烈 梅 捷 夫 波 耶　
trp_knight_2_13|謝 苗 · 烏 魯 索 夫 親 王　
trp_knight_2_13_pl|謝 苗 · 烏 魯 索 夫 親 王　
trp_knight_2_14|尤 裡 · 鮑 裡 亞 金 斯 基 親 王　
trp_knight_2_14_pl|尤 裡 · 鮑 裡 亞 金 斯 基 親 王　
trp_knight_2_15|費 奧 多 · 赫 沃 羅 斯 季 寧 將 軍　
trp_knight_2_15_pl|費 奧 多 · 赫 沃 羅 斯 季 寧 將 軍　
trp_knight_2_16|安 德 烈 · 霍 萬 斯 基 親 王　
trp_knight_2_16_pl|安 德 烈 · 霍 萬 斯 基 親 王　
trp_knight_2_17|尼 基 塔 · 奧 陀 耶 夫 斯 基 將 軍　
trp_knight_2_17_pl|尼 基 塔 · 奧 陀 耶 夫 斯 基 將 軍　
trp_knight_2_18|帕 維 爾 · 涅 斯 卡 奇 金 統 領　
trp_knight_2_18_pl|帕 維 爾 · 涅 斯 卡 奇 金 統 領　
trp_knight_2_19|鮑 裡 斯 · 普 希 金 將 軍　
trp_knight_2_19_pl|鮑 裡 斯 · 普 希 金 將 軍　
trp_knight_2_20|阿 法 納 西 · 奧 爾 金 -納 曉 金 將 軍　
trp_knight_2_20_pl|阿 法 納 西 · 奧 爾 金 -納 曉 金 將 軍　
trp_knight_3_1|巴 耶 濟 德 汗　
trp_knight_3_1_pl|巴 耶 濟 德 汗　
trp_knight_3_2|艾 哈 邁 德 帕 夏　
trp_knight_3_2_pl|艾 哈 邁 德 帕 夏　
trp_knight_3_3|伊 馬 德 帕 夏　
trp_knight_3_3_pl|伊 馬 德 帕 夏　
trp_knight_3_4|艾 尼 凱 伊 米 兒 咱　
trp_knight_3_4_pl|艾 尼 凱 伊 米 兒 咱　
trp_knight_3_5|揚 馬 邁 德 米 兒 咱　
trp_knight_3_5_pl|揚 馬 邁 德 米 兒 咱　
trp_knight_3_6|希 林 貝 伊　
trp_knight_3_6_pl|希 林 貝 伊　
trp_knight_3_7|達 夫 來 施 米 兒 咱　
trp_knight_3_7_pl|達 夫 來 施 米 兒 咱　
trp_knight_3_8|布 克 倫 貝 伊　
trp_knight_3_8_pl|布 克 倫 貝 伊　
trp_knight_3_9|巴 倫 貝 伊　
trp_knight_3_9_pl|巴 倫 貝 伊　
trp_knight_3_10|阿 魯 渾 貝 伊　
trp_knight_3_10_pl|阿 魯 渾 貝 伊　
trp_knight_3_11|賽 傑 特 貝 伊　
trp_knight_3_11_pl|賽 傑 特 貝 伊　
trp_knight_3_12|曼 蘇 爾 貝 伊　
trp_knight_3_12_pl|曼 蘇 爾 貝 伊　
trp_knight_3_13|亞 什 拉 夫 貝 伊　
trp_knight_3_13_pl|亞 什 拉 夫 貝 伊　
trp_knight_3_14|阿 兒 渾 米 兒 咱　
trp_knight_3_14_pl|阿 兒 渾 米 兒 咱　
trp_knight_3_15|阿 吉 什 米 兒 咱　
trp_knight_3_15_pl|阿 吉 什 米 兒 咱　
trp_knight_3_16|迪 維 伊 米 兒 咱　
trp_knight_3_16_pl|迪 維 伊 米 兒 咱　
trp_knight_3_17|阿 帕 克 米 兒 咱　
trp_knight_3_17_pl|阿 帕 克 米 兒 咱　
trp_knight_3_18|卡 拉 齊 米 兒 咱　
trp_knight_3_18_pl|卡 拉 齊 米 兒 咱　
trp_knight_3_19|葉 爾 奇 米 兒 咱　
trp_knight_3_19_pl|葉 爾 奇 米 兒 咱　
trp_knight_3_20|烏 曾 貝 伊　
trp_knight_3_20_pl|烏 曾 貝 伊　
trp_knight_4_1|布 拉 厄 · 威 興 斯 堡 將 軍　
trp_knight_4_1_pl|布 拉 厄 · 威 興 斯 堡 將 軍　
trp_knight_4_2|馬 格 努 斯 · 德 · 拉 蓋 迪 總 督　
trp_knight_4_2_pl|馬 格 努 斯 · 德 · 拉 蓋 迪 總 督　
trp_knight_4_3|奧 瓦 爾 · 馮 · 戈 雅 伯 爵　
trp_knight_4_3_pl|奧 瓦 爾 · 馮 · 戈 雅 伯 爵　
trp_knight_4_4|安 德 斯 · 埃 裡 克 松 總 督　
trp_knight_4_4_pl|安 德 斯 · 埃 裡 克 松 總 督　
trp_knight_4_5|弗 雷 德 裡 克 · 威 廉 選 帝 侯　
trp_knight_4_5_pl|弗 雷 德 裡 克 · 威 廉 選 帝 侯　
trp_knight_4_6|迪 裡 奇 · 維 內 肯 議 員　
trp_knight_4_6_pl|迪 裡 奇 · 維 內 肯 議 員　
trp_knight_4_7|阿 爾 維 德 · 維 登 貝 格 將 軍　
trp_knight_4_7_pl|阿 爾 維 德 · 維 登 貝 格 將 軍　
trp_knight_4_8|古 斯 塔 夫 · 埃 弗 茨 松 · 霍 恩 將 軍　
trp_knight_4_8_pl|古 斯 塔 夫 · 埃 弗 茨 松 · 霍 恩 將 軍　
trp_knight_4_9|亞 歷 山 大 · 萊 斯 利 議 員　
trp_knight_4_9_pl|亞 歷 山 大 · 萊 斯 利 議 員　
trp_knight_4_10|古 斯 塔 夫 · 弗 蘭 格 爾 男 爵　
trp_knight_4_10_pl|古 斯 塔 夫 · 弗 蘭 格 爾 男 爵　
trp_knight_4_11|克 裡 斯 托 弗 · 比 約 爾 克 男 爵　
trp_knight_4_11_pl|克 裡 斯 托 弗 · 比 約 爾 克 男 爵　
trp_knight_4_12|倫 納 特 · 托 爾 斯 滕 松 議 員　
trp_knight_4_12_pl|倫 納 特 · 托 爾 斯 滕 松 議 員　
trp_knight_4_13|奧 托 · 斯 坦 德 博 克 議 員　
trp_knight_4_13_pl|奧 托 · 斯 坦 德 博 克 議 員　
trp_knight_4_14|西 蒙 · 格 倫 德 爾 -赫 姆 菲 特 將 軍　
trp_knight_4_14_pl|西 蒙 · 格 倫 德 爾 -赫 姆 菲 特 將 軍　
trp_knight_4_15|康 拉 德 · 馬 倫 菲 爾 德 議 員　
trp_knight_4_15_pl|康 拉 德 · 馬 倫 菲 爾 德 議 員　
trp_knight_4_16|費 比 恩 · 馮 · 威 爾 森 議 員　
trp_knight_4_16_pl|費 比 恩 · 馮 · 威 爾 森 議 員　
trp_knight_4_17|漢 斯 · 馮 · 柯 尼 斯 馬 克 議 員　
trp_knight_4_17_pl|漢 斯 · 馮 · 柯 尼 斯 馬 克 議 員　
trp_knight_4_18|尼 爾 森 · 卡 格 議 員　
trp_knight_4_18_pl|尼 爾 森 · 卡 格 議 員　
trp_knight_4_19|羅 伯 特 · 道 格 拉 斯 將 軍　
trp_knight_4_19_pl|羅 伯 特 · 道 格 拉 斯 將 軍　
trp_knight_4_20|卡 爾 · 萊 本 豪 普 特 議 員　
trp_knight_4_20_pl|卡 爾 · 萊 本 豪 普 特 議 員　
trp_knight_5_1|安 東 · 日 丹 諾 維 奇 上 校　
trp_knight_5_1_pl|安 東 · 日 丹 諾 維 奇 上 校　
trp_knight_5_2|波 格 丹 · 波 波 維 奇 上 校　
trp_knight_5_2_pl|波 格 丹 · 波 波 維 奇 上 校　
trp_knight_5_3|帕 夫 洛 · 戈 蒙 長 官　
trp_knight_5_3_pl|帕 夫 洛 · 戈 蒙 長 官　
trp_knight_5_4|伊 凡 · 費 多 倫 科 上 校　
trp_knight_5_4_pl|伊 凡 · 費 多 倫 科 上 校　
trp_knight_5_5|伊 凡 · 博 貢 上 校　
trp_knight_5_5_pl|伊 凡 · 博 貢 上 校　
trp_knight_5_6|彼 得 · 多 羅 申 科 上 校　
trp_knight_5_6_pl|彼 得 · 多 羅 申 科 上 校　
trp_knight_5_7|盧 基 揚 · 默 日 拉 上 校　
trp_knight_5_7_pl|盧 基 揚 · 默 日 拉 上 校　
trp_knight_5_8|書 記 官 伊 凡 · 維 戈 夫 斯 基　
trp_knight_5_8_pl|書 記 官 伊 凡 · 維 戈 夫 斯 基　
trp_knight_5_9|瓦 西 裡 · 佐 洛 塔 連 科 上 校　
trp_knight_5_9_pl|瓦 西 裡 · 佐 洛 塔 連 科 上 校　
trp_knight_5_10|馬 克 西 姆 · 涅 斯 捷 連 科 上 校　
trp_knight_5_10_pl|馬 克 西 姆 · 涅 斯 捷 連 科 上 校　
trp_knight_5_11|普 羅 科 普 · 舒 梅 科 上 校　
trp_knight_5_11_pl|普 羅 科 普 · 舒 梅 科 上 校　
trp_knight_5_12|伊 凡 · 希 爾 科 上 校　
trp_knight_5_12_pl|伊 凡 · 希 爾 科 上 校　
trp_knight_5_13|費 奧 多 · 洛 博 達 上 校　
trp_knight_5_13_pl|費 奧 多 · 洛 博 達 上 校　
trp_knight_5_14|季 莫 菲 · 諾 薩 奇 上 校　
trp_knight_5_14_pl|季 莫 菲 · 諾 薩 奇 上 校　
trp_knight_5_15|馬 特 維 · 格 拉 德 基 上 校　
trp_knight_5_15_pl|馬 特 維 · 格 拉 德 基 上 校　
trp_knight_5_16|馬 丁 · 普 什 卡 連 科 上 校　
trp_knight_5_16_pl|馬 丁 · 普 什 卡 連 科 上 校　
trp_knight_5_17|菲 隆 · 雅 拉 裡 上 校　
trp_knight_5_17_pl|菲 隆 · 雅 拉 裡 上 校　
trp_knight_5_18|伊 凡 · 赫 馬 拉 連 長　
trp_knight_5_18_pl|伊 凡 · 赫 馬 拉 連 長　
trp_knight_5_19|拉 夫 林 · 西 諾 諾 斯 連 長　
trp_knight_5_19_pl|拉 夫 林 · 西 諾 諾 斯 連 長　
trp_knight_5_20|萊 什 · 格 裡 岑 科 連 長　
trp_knight_5_20_pl|萊 什 · 格 裡 岑 科 連 長　
trp_kingdom_1_pretender|亞 努 什 · 拉 齊 維 烏　
trp_kingdom_1_pretender_pl|亞 努 什 · 拉 齊 維 烏　
trp_kingdom_2_pretender|斯 捷 潘 · 拉 辛　
trp_kingdom_2_pretender_pl|斯 捷 潘 · 拉 辛　
trp_kingdom_3_pretender|穆 罕 默 德 · 格 萊 伊　
trp_kingdom_3_pretender_pl|穆 罕 默 德 · 格 萊 伊　
trp_kingdom_4_pretender|前 女 王 克 麗 絲 蒂 娜　
trp_kingdom_4_pretender_pl|前 女 王 克 麗 絲 蒂 娜　
trp_kingdom_5_pretender|伊 凡 · 巴 拉 巴 什　
trp_kingdom_5_pretender_pl|伊 凡 · 巴 拉 巴 什　
trp_knight_1_1_wife|奧 麗 娜 · 比 爾 勒 維 奇 夫 人　
trp_knight_1_1_wife_pl|奧 麗 娜 · 比 爾 勒 維 奇 夫 人　
trp_knight_2_1_wife|阿 琳 娜 夫 人　
trp_knight_2_1_wife_pl|阿 琳 娜 夫 人　
trp_knight_3_1_wife|阿 麗 蘇　
trp_knight_3_1_wife_pl|阿 麗 蘇　
trp_knight_4_1_wife|阿 格 尼 絲 女 士　
trp_knight_4_1_wife_pl|阿 格 尼 絲 女 士　
trp_knight_5_1_wife|瑪 麗 娜 太 太　
trp_knight_5_1_wife_pl|瑪 麗 娜 太 太　
trp_knight_1_2_wife|阿 努 希 婭 · 波 佐 波 加 塔 婭 夫 人　
trp_knight_1_2_wife_pl|阿 努 希 婭 · 波 佐 波 加 塔 婭 夫 人　
trp_knight_2_2_wife|瑪 爾 法 夫 人　
trp_knight_2_2_wife_pl|瑪 爾 法 夫 人　
trp_knight_3_2_wife|巴 麗 婭　
trp_knight_3_2_wife_pl|巴 麗 婭　
trp_knight_4_2_wife|安 妮 爾 女 士　
trp_knight_4_2_wife_pl|安 妮 爾 女 士　
trp_knight_5_2_wife|加 林 娜 太 太　
trp_knight_5_2_wife_pl|加 林 娜 太 太　
trp_knight_1_1_daughter|阿 格 妮 什 卡 夫 人　
trp_knight_1_1_daughter_pl|阿 格 妮 什 卡 夫 人　
trp_knight_2_1_daughter|阿 裡 娜 夫 人　
trp_knight_2_1_daughter_pl|阿 裡 娜 夫 人　
trp_knight_3_1_daughter|娜 迪 拉　
trp_knight_3_1_daughter_pl|娜 迪 拉　
trp_knight_4_1_daughter|塞 西 麗 亞 夫 人　
trp_knight_4_1_daughter_pl|塞 西 麗 亞 夫 人　
trp_knight_5_1_daughter|漢 娜 太 太　
trp_knight_5_1_daughter_pl|漢 娜 太 太　
trp_knight_1_2_daughter|安 吉 拉 夫 人　
trp_knight_1_2_daughter_pl|安 吉 拉 夫 人　
trp_knight_2_2_daughter|瑪 利 亞 夫 人　
trp_knight_2_2_daughter_pl|瑪 利 亞 夫 人　
trp_knight_3_2_daughter|古 麗 努 爾　
trp_knight_3_2_daughter_pl|古 麗 努 爾　
trp_knight_4_2_daughter|弗 萊 婭 女 士　
trp_knight_4_2_daughter_pl|弗 萊 婭 女 士　
trp_knight_5_2_daughter|艾 麗 娜 太 太　
trp_knight_5_2_daughter_pl|艾 麗 娜 太 太　
trp_town_1_seneschal|城 鎮 1 總 管　
trp_town_1_seneschal_pl|城 鎮 1 總 管　
trp_town_2_seneschal|城 鎮 2 總 管　
trp_town_2_seneschal_pl|城 鎮 2 總 管　
trp_town_3_seneschal|城 鎮 3 總 管　
trp_town_3_seneschal_pl|城 鎮 3 總 管　
trp_town_4_seneschal|城 鎮 4 總 管　
trp_town_4_seneschal_pl|城 鎮 4 總 管　
trp_town_5_seneschal|城 鎮 5 總 管　
trp_town_5_seneschal_pl|城 鎮 5 總 管　
trp_town_6_seneschal|城 鎮 6 總 管　
trp_town_6_seneschal_pl|城 鎮 6 總 管　
trp_town_7_seneschal|城 鎮 7 總 管　
trp_town_7_seneschal_pl|城 鎮 7 總 管　
trp_town_8_seneschal|城 鎮 8 總 管　
trp_town_8_seneschal_pl|城 鎮 8 總 管　
trp_town_9_seneschal|城 鎮 9 總 管　
trp_town_9_seneschal_pl|城 鎮 9 總 管　
trp_town_10_seneschal|城 鎮 10 總 管　
trp_town_10_seneschal_pl|城 鎮 10 總 管　
trp_town_11_seneschal|城 鎮 11 總 管　
trp_town_11_seneschal_pl|城 鎮 11 總 管　
trp_town_12_seneschal|城 鎮 12 總 管　
trp_town_12_seneschal_pl|城 鎮 12 總 管　
trp_town_13_seneschal|城 鎮 13 總 管　
trp_town_13_seneschal_pl|城 鎮 13 總 管　
trp_town_14_seneschal|城 鎮 14 總 管　
trp_town_14_seneschal_pl|城 鎮 14 總 管　
trp_town_15_seneschal|城 鎮 15 總 管　
trp_town_15_seneschal_pl|城 鎮 14 總 管　
trp_town_16_seneschal|城 鎮 16 總 管　
trp_town_16_seneschal_pl|城 鎮 14 總 管　
trp_town_17_seneschal|城 鎮 17 總 管　
trp_town_17_seneschal_pl|城 鎮 14 總 管　
trp_town_18_seneschal|城 鎮 18 總 管　
trp_town_18_seneschal_pl|城 鎮 14 總 管　
trp_castle_1_seneschal|城 堡 1 總 管　
trp_castle_1_seneschal_pl|城 堡 1 總 管　
trp_castle_2_seneschal|城 堡 2 總 管　
trp_castle_2_seneschal_pl|城 堡 2 總 管　
trp_castle_3_seneschal|城 堡 3 總 管　
trp_castle_3_seneschal_pl|城 堡 3 總 管　
trp_castle_4_seneschal|城 堡 4 總 管　
trp_castle_4_seneschal_pl|城 堡 4 總 管　
trp_castle_5_seneschal|城 堡 5 總 管　
trp_castle_5_seneschal_pl|城 堡 5 總 管　
trp_castle_6_seneschal|城 堡 6 總 管　
trp_castle_6_seneschal_pl|城 堡 6 總 管　
trp_castle_7_seneschal|城 堡 7 總 管　
trp_castle_7_seneschal_pl|城 堡 7 總 管　
trp_castle_8_seneschal|城 堡 8 總 管　
trp_castle_8_seneschal_pl|城 堡 8 總 管　
trp_castle_9_seneschal|城 堡 9 總 管　
trp_castle_9_seneschal_pl|城 堡 9 總 管　
trp_castle_10_seneschal|城 堡 10 總 管　
trp_castle_10_seneschal_pl|城 堡 10 總 管　
trp_castle_11_seneschal|城 堡 11 總 管　
trp_castle_11_seneschal_pl|城 堡 11 總 管　
trp_castle_12_seneschal|城 堡 2 總 管　
trp_castle_12_seneschal_pl|城 堡 2 總 管　
trp_castle_13_seneschal|城 堡 3 總 管　
trp_castle_13_seneschal_pl|城 堡 3 總 管　
trp_castle_14_seneschal|城 堡 4 總 管　
trp_castle_14_seneschal_pl|城 堡 4 總 管　
trp_castle_15_seneschal|城 堡 5 總 管　
trp_castle_15_seneschal_pl|城 堡 5 總 管　
trp_castle_16_seneschal|城 堡 6 總 管　
trp_castle_16_seneschal_pl|城 堡 6 總 管　
trp_castle_17_seneschal|城 堡 7 總 管　
trp_castle_17_seneschal_pl|城 堡 7 總 管　
